,Unnamed: 0,site_code,lon,lat,site_name,city,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
574,574,2174A,112.6991,37.6982,榆次区政府,晋中,148.88,105.79,129.03,98.22,95.84,83.39,65.69,59.79,72.36,86.84,125.23,123.7
575,575,2175A,110.9956,35.0147,运城中学,运城,175.76,122.92,125.0,96.56,94.54,69.5,56.06,57.43,60.64,75.67,122.02,156.67
576,576,2178A,110.9686,35.0303,地区技校,运城,185.39,126.61,125.17,94.42,91.64,68.96,56.33,56.51,59.41,78.65,129.38,165.94
577,577,2181A,112.7383,38.4519,开发区,忻州,135.33,92.79,122.89,83.34,81.11,61.65,56.47,49.89,56.42,71.21,105.77,106.03
578,578,2182A,112.7003,38.4928,会展中心,忻州,145.87,105.96,125.49,88.75,79.76,58.34,55.12,46.52,56.62,72.04,109.05,117.29
579,579,2183A,111.1406,37.5211,环保局,吕梁,124.67,91.8,120.17,89.41,87.35,71.69,62.42,60.56,63.98,75.8,109.82,110.46
580,580,2187A,106.8174,39.6973,市林业局,乌海,116.46,107.95,140.64,119.95,135.31,79.94,72.14,62.85,70.3,82.21,107.51,101.73
581,581,2188A,106.7907,39.6667,中海勃湾学校,乌海,114.12,107.36,142.8,116.71,131.25,79.01,70.04,59.8,68.74,83.05,103.37,101.38
582,582,2191A,122.2532,43.6801,艺术职业学校,通辽,67.86,60.53,79.82,94.6,89.6,50.42,52.92,42.91,47.72,58.49,68.07,63.7
583,583,2192A,119.7594,49.2261,区环保局,呼伦贝尔,51.89,46.03,41.03,49.28,50.34,41.65,35.32,36.62,35.54,32.43,37.39,39.26
584,584,2195A,107.4212,40.761,附二中,巴彦淖尔,123.06,100.16,131.47,121.04,126.18,75.8,61.13,60.32,64.97,93.76,108.45,94.38
585,585,2197A,113.1306,40.9923,集宁新区,乌兰察布,64.49,55.16,77.58,67.66,75.39,42.24,39.18,34.52,33.75,46.13,63.64,58.29
586,586,2201A,121.9504,46.0741,科右前旗环保局,兴安盟,41.13,37.23,49.99,50.36,46.52,31.37,32.44,30.93,30.02,37.17,41.75,35.83
587,587,2202A,116.1042,43.9317,市环保监测站,锡林郭勒盟,35.86,36.37,63.77,88.81,77.91,36.97,29.25,28.66,29.33,35.97,43.56,32.64
588,588,2203A,116.0781,43.9311,市政府,锡林郭勒盟,33.84,37.69,55.84,76.84,63.31,31.8,27.55,24.05,27.8,35.01,39.74,31.1
589,589,2204A,105.6467,38.8363,西城区西花园(对照点),阿拉善盟,75.76,80.31,136.85,98.45,113.59,69.14,58.97,49.8,48.38,59.7,71.41,60.32
590,590,2205A,105.6985,38.8411,蒙二幼,阿拉善盟,79.36,80.18,134.98,95.35,114.73,68.39,62.05,54.97,44.8,57.72,70.11,62.31
591,591,2206A,105.724,38.8516,环保局新楼,阿拉善盟,66.75,71.65,124.88,89.62,107.2,60.0,50.99,41.8,38.32,49.35,59.64,50.32
592,592,2207A,121.6094,41.998,工业园区,阜新,102.96,87.4,102.04,115.53,98.01,56.85,52.74,44.04,52.14,75.76,95.47,94.15
593,593,2208A,121.6697,42.0279,长青街,阜新,89.25,79.17,98.3,104.4,83.51,52.43,48.11,39.65,52.02,70.84,87.23,87.28
594,594,2209A,121.6673,42.0705,农业园区,阜新,62.79,58.08,72.85,87.45,80.11,46.17,46.26,37.17,40.98,53.64,64.21,57.42
595,595,2210A,121.6717,42.0224,东苑,阜新,96.76,92.03,111.36,119.73,105.82,64.42,56.76,52.48,61.21,79.91,94.9,93.98
596,596,2211A,121.6506,42.0498,玉龙新城,阜新,87.33,79.5,97.64,101.76,85.65,51.95,50.45,41.94,48.76,67.53,81.21,79.68
597,597,2212A,123.2,41.1953,宏伟区,辽阳,100.92,79.05,91.39,84.95,65.54,45.24,41.83,40.48,46.48,63.79,77.59,79.32
598,598,2213A,123.1683,41.2495,新华园,辽阳,111.94,91.68,96.2,89.36,69.16,52.92,50.48,49.39,54.43,73.57,85.31,86.18
599,599,2214A,123.2354,41.2639,滨河路,辽阳,97.41,80.71,93.02,91.81,72.11,48.24,47.11,46.95,52.8,71.86,82.95,79.7
600,600,2215A,123.149,41.2991,铁西工业园,辽阳,132.26,99.32,111.55,106.45,80.64,57.08,55.89,54.04,65.32,87.0,98.05,101.9
601,601,2216A,123.8139,42.3022,汇工街西,铁岭,117.2,94.61,108.11,108.69,82.15,52.73,51.39,39.3,47.07,76.08,87.0,96.57
