,Unnamed: 0,site_code,lon,lat,site_name,city,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
42,42,1061A,114.8916,40.8661,北泵房(对照点),张家口,35.07,32.55,41.68,29.26,27.99,25.57,29.14,23.21,19.24,29.59,36.68,33.77
43,43,1062A,117.9531,40.9081,铁路,承德,45.49,39.42,40.66,28.59,26.55,24.36,26.64,20.33,21.04,29.42,40.09,42.34
44,44,1063A,117.9392,40.9763,中国银行,承德,46.02,41.35,42.58,27.85,26.21,23.7,24.84,18.23,20.45,30.05,41.13,43.35
45,45,1064A,117.9503,40.928,开发区,承德,47.31,40.43,45.35,32.43,30.45,28.68,31.37,23.64,24.47,33.4,43.18,44.83
46,46,1067A,116.6708,39.5111,药材公司,廊坊,80.79,67.59,64.94,47.91,40.52,41.52,38.88,33.08,37.51,51.96,68.8,79.15
47,47,1070A,116.7244,39.5269,北华航天学院,廊坊,79.52,66.6,65.02,47.4,39.18,39.91,38.15,32.78,37.99,52.17,68.62,76.85
48,48,1071A,116.8842,38.2991,沧县城建局,沧州,89.96,67.49,60.81,48.09,40.3,39.93,37.44,32.62,34.13,50.67,71.36,91.61
49,49,1072A,116.8584,38.3254,电视转播站,沧州,88.02,68.02,60.25,46.04,39.37,39.2,37.86,32.59,31.72,49.53,70.55,89.6
50,50,1073A,116.8709,38.3228,市环保局,沧州,86.98,65.8,60.01,48.42,40.44,41.07,37.42,33.55,35.7,52.13,70.12,88.02
51,51,1074A,115.6838,37.7541,电机北厂,衡水,110.41,80.46,64.69,50.29,40.89,42.74,49.12,41.03,38.8,54.88,76.75,103.56
52,52,1075A,115.6303,37.7316,市监测站,衡水,115.59,87.39,68.19,51.96,43.06,44.26,46.59,40.84,42.24,58.61,79.7,108.06
53,53,1077A,114.4704,37.0886,达活泉,邢台,130.58,95.61,73.52,54.98,47.93,48.08,49.45,41.0,45.05,58.52,87.73,108.09
54,54,1079A,114.5237,37.0851,路桥公司,邢台,135.66,98.27,73.36,54.8,43.99,42.3,45.55,37.63,43.55,59.12,86.23,105.74
55,55,1084A,112.469,37.7124,晋源,太原,109.11,74.58,66.22,51.04,48.7,45.98,39.69,36.09,39.78,59.5,85.56,90.57
56,56,1088A,112.549,37.9854,南寨,太原,85.27,66.23,63.55,45.47,39.6,35.59,37.53,33.63,35.43,49.02,70.99,70.59
57,57,1091A,111.6572,40.8033,小召,呼和浩特,70.35,48.94,43.77,29.25,32.14,20.99,21.52,19.19,21.35,36.23,51.24,57.95
58,58,1094A,111.7516,40.8369,如意水处理厂,呼和浩特,64.93,44.89,42.38,29.0,32.21,22.89,20.99,18.14,19.63,34.5,47.82,55.55
59,59,1095A,111.7276,40.8062,二十九中,呼和浩特,56.97,40.29,37.28,25.15,25.45,16.15,19.06,17.22,18.4,31.02,42.79,48.7
60,60,1097A,111.717,40.7612,化肥厂生活区,呼和浩特,65.78,49.11,43.17,30.85,31.92,20.54,19.19,18.5,20.24,35.53,49.07,56.19
61,61,1099A,123.505,41.7406,浑南东路,沈阳,90.51,67.58,66.27,51.25,33.31,25.9,26.08,22.17,25.46,47.0,62.8,67.11
62,62,1100A,123.4231,41.6989,新秀街,沈阳,83.02,63.33,62.82,49.55,34.53,28.42,28.55,23.89,27.04,46.0,60.84,63.31
63,63,1102A,123.5903,41.8411,东陵路,沈阳,70.83,56.24,59.35,44.02,28.69,24.54,24.85,20.12,23.3,40.86,57.95,62.48
64,64,1103A,123.4264,41.8467,陵东街,沈阳,79.81,60.73,59.34,45.26,32.22,27.42,27.35,22.46,26.9,45.45,60.63,59.37
65,65,1104A,123.4114,41.7653,文化路,沈阳,79.92,63.43,62.9,48.73,35.89,30.14,30.02,25.27,29.22,46.27,61.54,60.44
66,66,1105A,123.4678,41.7867,小河沿,沈阳,81.21,62.42,60.96,46.59,32.64,26.65,25.7,21.4,25.94,45.89,60.4,61.66
67,67,1106A,123.4017,41.7972,太原街,沈阳,80.52,65.88,64.13,49.42,35.39,30.5,31.63,26.11,29.21,44.89,60.75,61.45
68,68,1108A,123.3783,41.9228,京沈街,沈阳,76.45,59.96,61.26,47.65,37.41,29.88,28.13,23.01,26.94,43.09,59.91,61.2
69,69,1109A,121.612,38.9741,甘井子,大连,50.13,47.96,49.07,39.4,33.26,28.72,23.28,21.44,23.68,33.22,46.69,45.57
70,70,1110A,121.565,38.9511,周水子,大连,52.31,48.24,50.05,36.94,30.98,25.68,22.15,19.37,22.94,31.13,46.66,46.9
